uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.2139/ssrn.6460223,Object Manipulation Scaffolds the Development of Tool Use in Children,"Our species’ extensive reliance on tool use is a key aspect of what makes us human, yet naturalistic data on the social and environmental drivers of tool use development in children remain scarce. We examined the drivers of tool use in naturalistic observations of 31 children in Swiss daycares (ages 0.5–4.5 years, 17 females, N=447 video follows). All children frequently engaged with objects. Simple object manipulation bouts became shorter with age, and the number of complex tool use bouts increased. Social learning opportunities increased the frequency of material engagement, whereas the mere presence of others reduced it. Higher object availability predicted both higher frequency and complexity of material engagement. In sum, children were intrinsically motivated to manipulate objects, but environmental and social influences further shaped tool use development. Our naturalistic study p",,,Ellen Soeters; Jake  A. Funkhouser; Erik  P. Willems; Crickette Sanz; Kathelijne Koops,10.2139/ssrn.6460223,,https://doi.org/10.2139/ssrn.6460223,crossref,deformable object manipulation robot learning,concept,deformable,,,deformable object manipulation,2026-06-12T15:07:36Z,20.000,20.000
doi:10.1109/tase.2024.3370139,A Dynamic Movement Primitives-Based Tool Use Skill Learning and Transfer Framework for Robot Manipulation,,2025,IEEE Transactions on Automation Science and Engineering,Zhenyu Lu; Ning Wang; Chenguang Yang,10.1109/tase.2024.3370139,,https://doi.org/10.1109/tase.2024.3370139,crossref,robot world models manipulation,concept,world_models,,12,robot world model; robot manipulation; skill learning,2026-06-12T15:07:36Z,19.882,19.882
arxiv:2602.20466v1,Grasp to Act: Dexterous Grasping for Tool Use in Dynamic Settings,"Achieving robust grasping with dexterous hands remains challenging, especially when manipulation involves dynamic forces such as impacts, torques, and continuous resistance--situations common in real-world tool use. Existing methods largely optimize grasps for static geometric stability and often fail once external forces arise during manipulation. We present Grasp-to-Act, a hybrid system that combines physics-based grasp optimization with reinforcement-learning-based grasp adaptation to maintain stable grasps throughout functional manipulation tasks. Our method synthesizes robust grasp configurations informed by human demonstrations and employs an adaptive controller that residually issues joint corrections to prevent in-hand slip while tracking the object trajectory. Grasp-to-Act enables robust zero-shot sim-to-real transfer across five dynamic tool-use tasks--hammering, sawing, cuttin",2026,arXiv,Harsh Gupta; Mohammad Amin Mirzaee; Wenzhen Yuan,,2602.20466v1,http://arxiv.org/abs/2602.20466v1,arxiv,analytical grasping,anti_myopia,anti_thesis,,,sim to real transfer; human demonstration; analytical grasping,2026-06-12T15:07:36Z,19.800,24.800
doi:10.3390/sym16040434,The Relation between Infants’ Manual Lateralization and Their Performance of Object Manipulation and Tool Use,"Previous research yielded inconsistent findings regarding whether manual lateralization (e.g., a distinct and consistent hand preference) affects manual performance during infancy and early childhood. The aim of the current study was to determine whether manual lateralization, viewed as a marker of hemispheric lateralization, is associated with infants’ performance in role-differentiated bimanual manipulation (RDBM) and tool use. This longitudinal study assessed 158 typically developing infants (91 males, aged 9.13 ± 0.15 months at baseline) monthly during the 9–14-month period. Developmental trajectories for manual lateralization in object acquisition were related to those for RDBM and tool use, even after accounting for potential sex differences. All statistical analyses were conducted using Hierarchical Linear Modeling software (version 6). Advanced RDBM performance was associated wit",2024,Symmetry,Iryna Babik; Kylie Llamas; George F. Michel,10.3390/sym16040434,,https://doi.org/10.3390/sym16040434,crossref,deformable object manipulation robot learning,concept,deformable,,1,bimanual manipulation; deformable object manipulation,2026-06-12T15:07:36Z,19.797,19.797
doi:10.15607/rss.2018.xiv.044,Differentiable Physics and Stable Modes for Tool-Use and Manipulation Planning,,2018,Robotics: Science and Systems XIV,Marc Toussaint; Kelsey Allen; Kevin Smith; Joshua Tenenbaum,10.15607/rss.2018.xiv.044,,https://doi.org/10.15607/rss.2018.xiv.044,crossref,differentiable physics robot learning,concept,architecture,,169,differentiable physics robot learning,2026-06-12T14:45:03Z,19.768,19.768
doi:10.1002/adrr.202500142,A State‐Adaptive Koopman Control Framework for Real‐Time Deformable Tool Manipulation in Robotic Environmental Swabbing,"Deformable object manipulation (DOM) remains a critical challenge in robotics due to thecomplexities of developing suitable model‐based control strategies. Deformable tool manipulation (DTM) further complicates this task by introducing additional uncertainties between the robot and its environment. While humans effortlessly manipulate deformable tools using touch and experience, robotic systems struggle to maintain stability and precision. These challenges are particularly evident in environmental swab sampling for food safety, where a soft, sponge‐tipped swab must maintain prescribed normal force and uniform surface coverage. To address these challenges, we adapt a state‐adaptive Koopman‐based linear quadratic regulator (SA‐KLQR) control framework for real‐time deformable swabbing tool manipulation, demonstrated in environmental swab sampling for food safety. This method leverages Koopm",2026,Advanced Robotics Research,Siavash Mahmoudi; Amirreza Davar; Dongyi Wang,10.1002/adrr.202500142,,https://doi.org/10.1002/adrr.202500142,crossref,sim to real robot manipulation,concept,sim2real,,,robot manipulation; deformable object manipulation,2026-06-12T14:45:03Z,19.650,20.650
doi:10.1037/rev0000027,Tool use and affordance: Manipulation-based versus reasoning-based approaches.,,2016,Psychological Review,François Osiurak; Arnaud Badets,10.1037/rev0000027,,https://doi.org/10.1037/rev0000027,crossref,physical reasoning robotics manipulation,concept,physical_reasoning,,169,,2026-06-12T14:45:03Z,19.368,19.368
doi:10.3390/app9061072,A Latent State-Based Multimodal Execution Monitor with Anomaly Detection and Classification for Robot Introspection,"Robot introspection is expected to greatly aid longer-term autonomy of autonomous manipulation systems. By equipping robots with abilities that allow them to assess the quality of their sensory data, robots can detect and classify anomalies and recover appropriately from common anomalies. This work builds on our previous Sense-Plan-Act-Introspect-Recover (SPAIR) system. We introduce an improved anomaly detector that exploits latent states to monitor anomaly occurrence when robots collaborate with humans in shared workspaces, but also present a multiclass classifier that is activated with anomaly detection. Both implementations are derived from Bayesian non-parametric methods with strong modeling capabilities for learning and inference of multivariate time series with complex and uncertain behavior patterns. In particular, we explore the use of a hierarchical Dirichlet stochastic process ",2019,Applied Sciences,Hongmin Wu; Yisheng Guan; Juan Rojas,10.3390/app9061072,,https://doi.org/10.3390/app9061072,crossref,latent dynamics model robot control,concept,latent_dynamics,,21,robustness,2026-06-12T15:07:36Z,18.696,19.696
doi:10.1007/s10846-026-02392-y,PLATO: Planning with LLMs and Affordances for Tool Manipulation,"Abstract As robotic systems become increasingly integrated into complex real-world environments, there is a growing need for approaches that enable robots to understand and act on natural language instructions without extensive pre-programmed knowledge. This paper presents PLATO, a system that addresses this challenge by leveraging specialized large language model agents to process language inputs, understand the environment, predict tool affordances, and generate executable actions. Unlike traditional systems that depend on hard-coded environmental information, PLATO employs a modular agent-based architecture that operates without any initial knowledge of the environment. These agents identify objects and their locations, generate a high-level plan, translate it into low-level actions, and verify successful execution. The system is tested particularly on challenging tool-use tasks, whic",2026,Journal of Intelligent & Robotic Systems,Arvind Car; Sai Yarlagadda; Alison Bartsch; Abraham George; Amir Barati Farimani,10.1007/s10846-026-02392-y,,https://doi.org/10.1007/s10846-026-02392-y,crossref,robot world models manipulation,concept,world_models,,,robot world model; robustness; long horizon,2026-06-12T15:07:36Z,18.650,20.650
doi:10.18461/ijfsd.v4i3.433,"A Latent Class Model to discover Household Food Waste Patterns in Lisbon City in Support of Food Security, Public Health and Environmental Protection","In the middle of a great world financial crisis that also affects food security, it is important to characterize the habits of households concerning the buying and wasting food. With this study we intend (1) to uncover the patterns of Portuguese citizens concerning food waste by using a mixed research approach and (2) to identify demographic factors that can influence the production of food waste and that may support initiatives towards the education of society on food waste. We used a random sample of 542 Portuguese citizens to identify consumer profiles and 18 in-depth interviews for better understanding the uncovered profiles in a mixed method research approach. Through a two-latent class model two clusters of consumers were identified: cluster 1, the Non food waste citizens with 65% of respondents, mainly 24 years or more, female and married or divorced and cluster 2, the Food waste ",2013,International Journal on Food System Dynamics,Jaime R.S. Fonseca,10.18461/ijfsd.v4i3.433,,https://doi.org/10.18461/ijfsd.v4i3.433,crossref,latent dynamics model robotics,concept,architecture,,13,latent dynamics model robotics,2026-06-12T14:45:03Z,18.620,18.620
doi:10.1109/iros60139.2025.11245978,GeT-USE: Learning Generalized Tool Usage for Bimanual Mobile Manipulation via Simulated Embodiment Extensions,,2025,2025 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),Bohan Wu; Paul de La Sayette; Li Fei-Fei; Roberto Martín-Martín,10.1109/iros60139.2025.11245978,,https://doi.org/10.1109/iros60139.2025.11245978,crossref,contact rich manipulation learning,concept,contact,,,contact rich manipulation; mobile manipulation,2026-06-12T15:07:36Z,18.600,18.600
doi:10.24963/ijcai.2019/869,Differentiable Physics and Stable Modes for Tool-Use and Manipulation Planning - Extended Abtract,"We propose to formulate physical reasoning and manipulation planning as an optimization problem that integrates first order logic, which we call Logic-Geometric Programming.",2019,Proceedings of the Twenty-Eighth International Joint Conference on Artificial Intelligence,Marc Toussaint; Kelsey R. Allen; Kevin A. Smith; Joshua B. Tenenbaum,10.24963/ijcai.2019/869,,https://doi.org/10.24963/ijcai.2019/869,crossref,differentiable physics robot learning,concept,architecture,,4,differentiable physics robot learning,2026-06-12T15:07:36Z,18.555,18.555
doi:10.1002/hbm.21149,Dissociation between manipulation and conceptual knowledge of object use in the supramarginalis gyrus,"Abstract Because tool naming activates motor‐related areas in the posterior parietal cortex, it has been suggested that conceptual knowledge of tools relies on their unique manipulation patterns. However, this view is questioned by the finding that some patients impaired in retrieving manipulation knowledge of man‐made objects are still able to perform conceptual judgments on them. To address this issue, we used repetitive transcranial magnetic stimulation (rTMS) to interfere with the functioning of the anterior part of the right or left supramarginalis gyrus (SMG), a region critically involved in object‐directed actions. rTMS was delivered in healthy participants performing four judgment tasks designed to explore different aspects of manipulation and conceptual knowledge of man‐made objects. The two manipulation judgment tasks consisted in determining whether (1) two objects displayed o",2011,Human Brain Mapping,Barbara Pelgrims; Etienne Olivier; Michael Andres,10.1002/hbm.21149,,https://doi.org/10.1002/hbm.21149,crossref,deformable object manipulation robot learning,concept,deformable,,42,deformable object manipulation,2026-06-12T15:07:36Z,18.531,18.531
doi:10.3389/frobt.2016.00058,"Mobile Manipulation, Tool Use, and Intuitive Interaction for Cognitive Service Robot Cosero",,2016,Frontiers in Robotics and AI,Jörg Stückler; Max Schwarz; Sven Behnke,10.3389/frobt.2016.00058,,https://doi.org/10.3389/frobt.2016.00058,crossref,robot world models manipulation,concept,world_models,,29,robot world model; mobile manipulation,2026-06-12T14:45:03Z,18.501,18.501
doi:10.1080/10407413.2014.874908,Building Tool Use From Object Manipulation: A Perception–Action Perspective,,2014,Ecological Psychology,Björn A. Kahrs; Jeffrey J. Lockman,10.1080/10407413.2014.874908,,https://doi.org/10.1080/10407413.2014.874908,crossref,deformable object manipulation robot learning,concept,deformable,,22,deformable object manipulation,2026-06-12T15:07:36Z,18.168,18.168
doi:10.1016/j.compag.2025.110365,Precision robotic spot-spraying: Reducing herbicide use and enhancing environmental outcomes in sugarcane,"Precise robotic weed control plays an essential role in precision agriculture. It can help significantly reduce the environmental impact of herbicides while reducing weed management costs for farmers. In this paper, we demonstrate that a custom-designed robotic spot spraying tool based on computer vision and deep learning can significantly reduce herbicide usage on sugarcane farms. We present results from field trials that compare robotic spot spraying against industry-standard broadcast spraying, by measuring the weed control efficacy, the reduction in herbicide usage, and the water quality improvements in irrigation runoff. The average results across 25 hectares of field trials show that spot spraying on sugarcane farms is 97% as effective as broadcast spraying and reduces herbicide usage by 35%, proportionally to the weed density. For specific trial strips with lower weed pressure, sp",2025,Computers and Electronics in Agriculture,Mostafa Rahimi Azghadi; Alex Olsen; Jake Wood; Alzayat Saleh; Brendan Calvert; Terry Granshaw; Emilie Fillols; Bronson Philippa,10.1016/j.compag.2025.110365,,https://doi.org/10.1016/j.compag.2025.110365,openalex,robotics,concept,openalex_bulk_robotics,,24,,2026-06-12T18:57:17Z,17.959,17.959
